scenario,phase,second,time_s,channel,prn,raw_start_sample,raw_end_sample,raw_power,prompt_magnitude,method,budget,score
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random2_k3,3,0.31448442285838324
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random3_k3,3,0.40596283302462477
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random4_k3,3,0.33451639282259044
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random5_k3,3,0.3243199542596683
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random1_k5,5,0.31237899205048025
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random2_k5,5,0.10256728924782824
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random3_k5,5,0.19360507007576622
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random4_k5,5,0.5083269057289788
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random5_k5,5,0.538486633938266
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random1_k9,9,0.4744369196155206
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random2_k9,9,0.3201372489656555
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random3_k9,9,0.558957151191611
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random4_k9,9,0.3017324364167731
cleanStatic,calibration,67,66.99053688,2,3,1674513422,1675013422,5564273.037649999,5805967.01801429,random5_k9,9,0.253942351335274
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,dense_two_source_glrt,187,0.23961877668023135
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,dense_one_source_residual,187,1.6031989516973202
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,raw_power_only,0,5536423.573074
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,analytic_sparse_k3,3,1.315800293823477
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,uniform_k3,3,0.889552281281084
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,shuffled_k3,3,0.5198499259300536
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,analytic_sparse_k5,5,1.4133972312617673
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,uniform_k5,5,0.3492205238242887
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,shuffled_k5,5,0.9852713531039546
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,analytic_sparse_k9,9,0.6012301841415186
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,uniform_k9,9,0.28734567615157125
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,shuffled_k9,9,0.156922228424931
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,ai_sparse_k3,3,1.2087807946380147
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,pg_scc_k3,3,0.9555064836813805
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,ai_sparse_k5,5,0.7610937750698704
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,pg_scc_k5,5,0.9469220212259322
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,ai_sparse_k9,9,0.5464894200578185
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,pg_scc_k9,9,0.6232472059408227
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,epl3,3,0.4705734154828844
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,fixed9,9,0.17778632869135358
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random1_k3,3,1.274516159405738
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random2_k3,3,3.0539877112687708
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random3_k3,3,0.8004130838185635
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random4_k3,3,1.1223447407801952
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random5_k3,3,0.9797406096565702
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random1_k5,5,0.8204472541873986
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random2_k5,5,1.1819310497136946
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random3_k5,5,0.7393795242786092
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random4_k5,5,0.8857851185987042
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random5_k5,5,1.0289352988347575
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random1_k9,9,0.4270733766121773
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random2_k9,9,0.444320519672426
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random3_k9,9,0.30298131182557025
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random4_k9,9,0.2545653450799289
cleanStatic,calibration,67,67.00337188,3,20,1674834297,1675334297,5536423.573074,2347452.3228857247,random5_k9,9,0.20550671594896702
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,dense_two_source_glrt,187,0.13090843225320611
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,dense_one_source_residual,187,1.5864019229632544
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,raw_power_only,0,5498465.125077999
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,analytic_sparse_k3,3,0.2523996604409224
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,uniform_k3,3,0.7513531719114064
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,shuffled_k3,3,1.0628763115498887
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,analytic_sparse_k5,5,0.4873088482013558
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,uniform_k5,5,0.4826178566807737
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,shuffled_k5,5,0.5581580809309501
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,analytic_sparse_k9,9,0.6629976334336365
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,uniform_k9,9,0.1753038992568248
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,shuffled_k9,9,0.4667101991527487
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,ai_sparse_k3,3,0.5060472610685669
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,pg_scc_k3,3,0.3558756360189115
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,ai_sparse_k5,5,0.5950125035894599
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,pg_scc_k5,5,0.3087580694906672
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,ai_sparse_k9,9,0.22404084140724637
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,pg_scc_k9,9,0.4543200634891655
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,epl3,3,0.3167233854528689
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,fixed9,9,0.15277992115518657
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random1_k3,3,0.8976834338316574
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random2_k3,3,0.6100468547299485
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random3_k3,3,0.5765219991159548
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random4_k3,3,1.0397518692848955
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random5_k3,3,0.758943377146008
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random1_k5,5,0.21194623789689918
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random2_k5,5,0.6464780221415914
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random3_k5,5,1.734716244356596
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random4_k5,5,0.14979282149089262
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random5_k5,5,0.9184019333003957
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random1_k9,9,0.8146536374355894
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random2_k9,9,0.34101693170224706
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random3_k9,9,0.44787868582283263
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random4_k9,9,0.14577955758490674
cleanStatic,calibration,67,67.08268464,4,30,1676817116,1677317116,5498465.125077999,2172047.563146894,random5_k9,9,0.3627829929240936
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,dense_two_source_glrt,187,0.12131346069967892
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,dense_one_source_residual,187,0.5789635883982165
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,raw_power_only,0,5539061.110413999
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,analytic_sparse_k3,3,0.17961231566915145
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,uniform_k3,3,0.1344366377136136
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,shuffled_k3,3,0.18503520554946276
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,analytic_sparse_k5,5,0.31537498284660914
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,uniform_k5,5,0.20772210864187207
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,shuffled_k5,5,0.23423351422901062
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,analytic_sparse_k9,9,0.22195790201346519
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,uniform_k9,9,0.07523045638701259
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,shuffled_k9,9,0.2315221907059969
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,ai_sparse_k3,3,0.20645618517387962
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,pg_scc_k3,3,0.43037499887251757
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,ai_sparse_k5,5,0.3700082528982237
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,pg_scc_k5,5,0.1531487923361174
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,ai_sparse_k9,9,0.3869155689849247
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,pg_scc_k9,9,0.11694992528897721
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,epl3,3,0.16970722929503945
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,fixed9,9,0.2882135085413333
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random1_k3,3,0.48274191170514363
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random2_k3,3,0.7054437304201858
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random3_k3,3,0.1034984660430599
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random4_k3,3,0.517727104131253
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random5_k3,3,0.6371348256189054
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random1_k5,5,0.0959336983508043
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random2_k5,5,0.32156589731519575
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random3_k5,5,0.08421941305942962
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random4_k5,5,0.10479429937272977
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random5_k5,5,0.4718593446796938
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random1_k9,9,0.08032585671218578
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random2_k9,9,0.268711461979554
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random3_k9,9,0.23459821945563344
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random4_k9,9,0.48398103408100723
cleanStatic,calibration,67,66.99966416,5,6,1674741604,1675241604,5539061.110413999,4558901.6471182,random5_k9,9,0.12600946406395874
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,dense_two_source_glrt,187,0.3086687198431686
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,dense_one_source_residual,187,2.1855566822051284
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,raw_power_only,0,5536513.950777999
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,analytic_sparse_k3,3,1.6380819372486997
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,uniform_k3,3,1.4968261278641444
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,shuffled_k3,3,1.431770670036763
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,analytic_sparse_k5,5,1.9573369405312124
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,uniform_k5,5,0.9800219540427616
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,shuffled_k5,5,2.003590897738905
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,analytic_sparse_k9,9,1.4359708556236486
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,uniform_k9,9,0.15734294735731189
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,shuffled_k9,9,0.39977593654086163
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,ai_sparse_k3,3,0.21944737379848586
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,pg_scc_k3,3,0.44046525216729954
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,ai_sparse_k5,5,0.28614540641124775
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,pg_scc_k5,5,0.3104766197754062
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,ai_sparse_k9,9,0.3237354624980444
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,pg_scc_k9,9,0.31428403306770547
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,epl3,3,1.899321271717907
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,fixed9,9,0.7481550154444615
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random1_k3,3,2.357130705518979
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random2_k3,3,1.7005171960980654
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random3_k3,3,0.43896346012147075
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random4_k3,3,2.108708708680023
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random5_k3,3,2.0039957133747497
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random1_k5,5,0.6179403730078559
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random2_k5,5,0.7424426904989236
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random3_k5,5,1.246764387300725
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random4_k5,5,1.110777651561178
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random5_k5,5,0.957158710152266
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random1_k9,9,0.3410032890950298
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random2_k9,9,0.636588407157615
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random3_k9,9,0.5763649650403962
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random4_k9,9,0.8114955128351012
cleanStatic,calibration,67,67.00317872,6,7,1674829468,1675329468,5536513.950777999,4508350.661968736,random5_k9,9,0.24627990773357902
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,dense_two_source_glrt,187,0.22670246419940768
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,dense_one_source_residual,187,1.0441211830698067
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,raw_power_only,0,5564343.921526
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,analytic_sparse_k3,3,0.17658984508496442
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,uniform_k3,3,0.8322896961938979
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,shuffled_k3,3,0.26415638110091266
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,analytic_sparse_k5,5,0.35774448242672047
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,uniform_k5,5,0.3157423471135261
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,shuffled_k5,5,0.29362579415216217
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,analytic_sparse_k9,9,0.35583137805020454
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,uniform_k9,9,0.09941859123216684
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,shuffled_k9,9,0.37896747952762727
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,ai_sparse_k3,3,0.05892603617635561
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,pg_scc_k3,3,0.38376457408971193
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,ai_sparse_k5,5,0.4177302414413314
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,pg_scc_k5,5,0.0696874927992877
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,ai_sparse_k9,9,0.42097776637959616
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,pg_scc_k9,9,0.05748521380671918
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,epl3,3,0.27427616765984375
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,fixed9,9,0.2610513044696854
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random1_k3,3,0.5237177138012111
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random2_k3,3,0.7266802356980971
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random3_k3,3,0.9330418864339971
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random4_k3,3,1.2515296772415345
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random5_k3,3,0.19978713664166783
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random1_k5,5,0.5791546981177916
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random2_k5,5,0.806705412462453
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random3_k5,5,0.16779618900527157
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random4_k5,5,0.5150551344001987
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random5_k5,5,0.3021484138283809
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random1_k9,9,0.26380964607254537
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random2_k9,9,0.39563645577431
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random3_k9,9,0.3876698486415824
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random4_k9,9,0.5035122189123133
cleanStatic,calibration,67,66.99036896,7,10,1674509224,1675009224,5564343.921526,2306930.176327076,random5_k9,9,0.3742557711289266
cleanStatic,calibration,67,66.99065572,8,13,1674516393,1675016393,5565945.145176001,6331623.6635290785,dense_two_source_glrt,187,0.10520641012171528
cleanStatic,calibration,67,66.99065572,8,13,1674516393,1675016393,5565945.145176001,6331623.6635290785,dense_one_source_residual,187,0.30668951948146156
cleanStatic,calibration,67,66.99065572,8,13,1674516393,1675016393,5565945.145176001,6331623.6635290785,raw_power_only,0,5565945.145176001
cleanStatic,calibration,67,66.99065572,8,13,1674516393,1675016393,5565945.145176001,6331623.6635290785,analytic_sparse_k3,3,0.14404118338396912
cleanStatic,calibration,67,66.99065572,8,13,1674516393,1675016393,5565945.145176001,6331623.6635290785,uniform_k3,3,0.03904843757781722
cleanStatic,calibration,67,66.99065572,8,13,1674516393,1675016393,5565945.145176001,6331623.6635290785,shuffled_k3,3,0.11509741344223712
cleanStatic,calibration,67,66.99065572,8,13,1674516393,1675016393,5565945.145176001,6331623.6635290785,analytic_sparse_k5,5,0.12333051853771497
